	Step ID	Problem Hierarchy	Problem Name	Max Problem View	Step Name	Avg Incorrects	Avg Hints	Avg Corrects	% First Attempt Incorrects	% First Attempt Hints	% First Attempt Corrects	Avg Step Duration (sec)	Avg Correct Step Duration (sec)	Avg Error Step Duration (sec)	Total Students	Total Opportunities	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)
141	0dbe7fc5334114d161972548bcf3319e	(sequence) French Online 2, (module) Départ virtuel, (section1) Activités de synthèse, (section2) Test de leçon: Départ virtuel	F2M3L3_Test.1_p01_pools	1.0	M3L3_pool9_q2_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	9.789	9.789		3	3	French-to-English Translation	French vocabulary 1	imperative mood	Contextual understanding 2		
142	caff209dd04ebb4722e547d682b41942	(sequence) French Online 2, (module) Départ virtuel, (section1) Activités de synthèse, (section2) Test de leçon: Départ virtuel	F2M3L3_Test.1_p01_pools	2.0	M3L3_pool9_q3_i1 UpdateRadioButton	0.6667	0.0	0.3333	66.6667	0.0	33.3333	4.187	7.404	2.9	9	9	French-to-English Translation	Multiple choice selection 1	Reading Comprehension 1			
143	c836f5ad026eccf41ea5fcab46d095f9	(sequence) French Online 2, (module) Départ virtuel, (section1) Activités de synthèse, (section2) Test de leçon: Départ virtuel	F2M3L3_Test.1_p01_pools	2.0	Unknown	2.7059	0.0	0.2941	100.0	0.0	0.0	8.375		8.375	17	17						
144	fd1964f1e6267bcc012e836ab605ed20	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q1_F2Final12_pool10_q1_input1 UpdateTextField	0.5625	0.0	0.4375	56.25	0.0	43.75	0.058	0.056	0.059	16	16	Answer Matching	Present tense conjugation 1				
145	c9ca65491f108133f29e500e74665b94	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q1_F2Final12_pool10_q1_input2 UpdateTextField	0.8125	0.0	0.1875	81.25	0.0	18.75	0.058	0.148	0.05	16	16	Answer Matching	Present tense conjugation 1				
146	01b1ec64b16746a790825bb48b0daed7	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q1_F2Final12_pool10_q1_input3 UpdateTextField	0.75	0.0	0.25	75.0	0.0	25.0	0.058	0.054	0.059	16	16	Answer Matching					
147	3593db767209c806a92d2b2f14de258e	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q1_F2Final12_pool10_q1_input4 UpdateTextField	0.625	0.0	0.375	62.5	0.0	37.5	0.058	0.049	0.064	16	16	Career awareness	Answer Matching	Present tense conjugation 1	French sentence structure		
148	78b4410a19722a27a120493368bce4a0	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q1_F2Final12_pool10_q1_input5 UpdateTextField	0.625	0.0	0.375	62.5	0.0	37.5	0.058	0.069	0.053	16	16	Answer Matching	Present tense conjugation 1				
149	a6f05a9ab39e881fef5c654c1e33f5e4	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q2_F2Final12_pool10_q2_input1 UpdateTextField	0.8235	0.0	0.1765	82.3529	0.0	17.6471	0.05	0.05	0.05	17	17	Answer Matching	Present tense conjugation 1				
150	9a5cc00d69f906574c2702ae7379cf03	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q2_F2Final12_pool10_q2_input2 UpdateTextField	0.8824	0.0	0.1176	88.2353	0.0	11.7647	0.05	0.028	0.054	17	17	Answer Matching	Present tense conjugation 1				
151	6f315b76173187e02b6b0375d44a7c52	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q2_F2Final12_pool10_q2_input3 UpdateTextField	0.7647	0.0	0.2353	76.4706	0.0	23.5294	0.05	0.044	0.052	17	17	Answer Matching	Present tense conjugation 1	French age expressions			
152	7fad51f74f5ba7a351ce6796c9c9862c	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q2_F2Final12_pool10_q2_input4 UpdateTextField	0.7647	0.0	0.2353	76.4706	0.0	23.5294	0.05	0.04	0.053	17	17	Contextual Clues	French sentence structure	Answer Matching	subject-verb agreement	Present tense conjugation 1	
153	b51a2ad05c1cd821121b4ce2dd9fbce2	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q2_F2Final12_pool10_q2_input5 UpdateTextField	0.8824	0.0	0.1176	88.2353	0.0	11.7647	0.05	0.048	0.05	17	17	Contextual Clues	Answer Matching	Present tense conjugation 1	French age expressions		
154	a87c4a2330e3da1ef1a8579a96d710bd	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q3_F2Final12_pool10_q3_input1 UpdateTextField	0.5	0.0	0.5	50.0	0.0	50.0	0.044	0.035	0.055	14	14	Contextual Clues	Answer Matching				
155	6ca18c9b055cdac52654237b1fb8d30c	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q3_F2Final12_pool10_q3_input2 UpdateTextField	0.9286	0.0	0.0714	92.8571	0.0	7.1429	0.044	0.046	0.044	14	14	Answer Matching	Present tense conjugation 1				
156	8e0c22cf827fb6d65bf104575d11e6ee	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q3_F2Final12_pool10_q3_input3 UpdateTextField	0.7857	0.0	0.2143	78.5714	0.0	21.4286	0.044	0.06	0.041	14	14	Answer Matching					
157	41bfde7dec62fb6dc3b484eaf99d967f	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q3_F2Final12_pool10_q3_input4 UpdateTextField	0.7857	0.0	0.2143	78.5714	0.0	21.4286	0.044	0.03	0.047	14	14	Answer Matching	verb conjugation 1				
158	ff850fc362dd9e3170d73e30ea1b580f	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q3_F2Final12_pool10_q3_input5 UpdateTextField	0.9286	0.0	0.0714	92.8571	0.0	7.1429	0.044	0.03	0.046	14	14	Contextual Clues	Answer Matching				
159	34fe6605ead5c01fc9bd0ab4d04ab187	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool10_q4_F2Final12_pool10_q4_input1 UpdateTextField	0.5294	0.0	0.4706	52.9412	0.0	47.0588	0.052	0.048	0.056	17	17	Present tense conjugation 1	Multiple choice selection 5	Answer Matching			
160	282d9d6cf70bbcce172281f3a7ba13a0	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool10_q4_F2Final12_pool10_q4_input2 UpdateTextField	0.7059	0.0	0.2941	70.5882	0.0	29.4118	0.052	0.068	0.044	17	17	Contextual Clues	Present tense conjugation 1	French language comprehension 1	Answer Matching		
161	289cd723bb5e8076cc22649cf851e449	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool10_q4_F2Final12_pool10_q4_input3 UpdateTextField	0.6471	0.0	0.3529	64.7059	0.0	35.2941	0.052	0.077	0.039	17	17	Present tense conjugation 1	Answer Matching				
162	651b9a84bed42d85154737efb9c8136c	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool10_q4_F2Final12_pool10_q4_input4 UpdateTextField	0.8235	0.0	0.1765	82.3529	0.0	17.6471	0.052	0.069	0.048	17	17	Answer Matching	Present tense conjugation 1	French age expressions			
163	3fcd8a25de723d586aa7e139932efb30	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool10_q4_F2Final12_pool10_q4_input5 UpdateTextField	0.8235	0.0	0.1765	82.3529	0.0	17.6471	0.052	0.06	0.051	17	17	Answer Matching	Present tense conjugation 1				
164	d609542b524b028bc4629dcb246fa9e8	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q5_F2Final12_pool10_q5_input1 UpdateTextField	0.5385	0.0	0.4615	53.8462	0.0	46.1538	0.054	0.049	0.057	13	13	polite behavior	Answer Matching	French age expressions			
165	c691b331d6e88f68c5f2045e944b966f	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q5_F2Final12_pool10_q5_input2 UpdateTextField	0.8462	0.0	0.1538	84.6154	0.0	15.3846	0.054	0.03	0.058	13	13	polite behavior	Answer Matching				
166	bbd9f0f1af908e8c9fe94ece81d90b39	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q5_F2Final12_pool10_q5_input3 UpdateTextField	0.7692	0.0	0.2308	76.9231	0.0	23.0769	0.054	0.05	0.055	13	13	Answer Matching	Present tense conjugation 1				
167	9953dfdfc9a3da2de13c16922e86da3b	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q5_F2Final12_pool10_q5_input4 UpdateTextField	0.8462	0.0	0.1538	84.6154	0.0	15.3846	0.054	0.06	0.052	13	13	polite behavior	Answer Matching	Present tense conjugation 1			
168	86c3762d106acb1717496cbbed29b46a	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q5_F2Final12_pool10_q5_input5 UpdateTextField	0.6923	0.0	0.3077	69.2308	0.0	30.7692	0.054	0.045	0.058	13	13	Answer Matching	Multiple choice selection 5	French age expressions			
169	46a79195b73da35adae182594810bade	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q6_F2Final12_pool10_q6_input1 UpdateTextField	0.5556	0.0	0.4444	55.5556	0.0	44.4444	0.05	0.053	0.048	18	18	Answer Matching	Present tense conjugation 1	French sentence structure			
170	50ad9b1b88ea777bec3b5a99187b81b4	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q6_F2Final12_pool10_q6_input2 UpdateTextField	0.7778	0.0	0.2222	77.7778	0.0	22.2222	0.05	0.05	0.05	18	18	Answer Matching					
171	693965476cb8cf6e6651702e2999ef41	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q6_F2Final12_pool10_q6_input3 UpdateTextField	0.5556	0.0	0.4444	55.5556	0.0	44.4444	0.05	0.044	0.056	18	18	Contextual understanding 1	Answer Matching				
172	f51e75d47d70a6f5a455d809787e72a0	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q6_F2Final12_pool10_q6_input4 UpdateTextField	0.6667	0.0	0.3333	66.6667	0.0	33.3333	0.05	0.065	0.043	18	18	Answer Matching	Present tense conjugation 1				
173	031c79723120265baf229482fdcc99ae	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool10_q6_F2Final12_pool10_q6_input5 UpdateTextField	0.8333	0.0	0.1667	83.3333	0.0	16.6667	0.05	0.089	0.041	18	18	Answer Matching	Present tense conjugation 1	French sentence structure			
174	ebb4acc469c825524922a9c758b7c23a	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q10_F2Final12_pool11_q10_input1 UpdateComboBox	1.0	0.0	0.0	100.0	0.0	0.0	0.071		0.071	4	4	French Greetings	French comprehension 1				
175	dae7560b6f9c602b46e390d8fb85bfc3	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q11_F2Final12_pool11_q11_input1 UpdateComboBox	0.6667	0.0	0.3333	66.6667	0.0	33.3333	0.091	0.034	0.148	3	3	French comprehension 1					
176	b8b98fc0580ac0d33ec97d195ee1e2cf	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q12_F2Final12_pool11_q12_input1 UpdateComboBox	0.6	0.0	0.4	60.0	0.0	40.0	0.066	0.089	0.05	5	5	French comprehension 1					
177	f47b87dc55c62fb2f4a73aadbac7b340	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q13_F2Final12_pool11_q13_input1 UpdateComboBox	0.3333	0.0	0.6667	33.3333	0.0	66.6667	0.027	0.03	0.021	3	3	French comprehension 1					
178	9ffa0f9e66b4b33970362566c5d912d1	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q14_F2Final12_pool11_q14_input1 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	0.025	0.025		2	2	imperative mood	French comprehension 1				
179	84f8a03f61f95cfe8b325b09e8ac913a	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q15_F2Final12_pool11_q15_input1 UpdateComboBox	0.6	0.0	0.4	60.0	0.0	40.0	0.073	0.084	0.062	5	5	French language comprehension 1	French comprehension 1				
180	96f091245ff3fd7fa809e2ab22985662	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool11_q16_F2Final12_pool11_q16_input1 UpdateComboBox	0.5	0.0	0.5	50.0	0.0	50.0	0.03	0.025	0.036	4	4	French comprehension 1	French age expressions				
181	f01c8acfde1447d5ad883e07dc02849d	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool11_q17_F2Final12_pool11_q17_input1 UpdateComboBox	0.4286	0.0	0.5714	42.8571	0.0	57.1429	0.044	0.034	0.055	7	7	French comprehension 1	French sentence structure				
182	850c53da84ab9e99d5a1165fa52f6d8c	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q18_F2Final12_pool11_q18_input1 UpdateComboBox	0.25	0.0	0.75	25.0	0.0	75.0	0.055	0.055		4	4	French comprehension 1	French age expressions				
183	ac2a066ea166cefb5cb72bb4c80550f4	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q19_F2Final12_pool11_q19_input1 UpdateComboBox	0.6	0.0	0.4	60.0	0.0	40.0	0.039	0.06	0.026	5	5	imperative mood	French comprehension 1				
184	fc01694064faaeb03ab72df6491569f1	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool11_q1_F2Final12_pool11_q1_input1 UpdateComboBox	0.5	0.0	0.5	50.0	0.0	50.0	0.055	0.057	0.054	6	6	French comprehension 1	French age expressions				
185	635ba7f9cf32c28d61c77616b8e515d2	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q2_F2Final12_pool11_q2_input1 UpdateComboBox	0.6667	0.0	0.3333	66.6667	0.0	33.3333	0.088	0.029	0.148	3	3	French comprehension 1	French age expressions				
186	6c67df25f42509a8df61ee5788f347ee	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q3_F2Final12_pool11_q3_input1 UpdateComboBox	0.6667	0.0	0.3333	66.6667	0.0	33.3333	0.028	0.021	0.032	3	3	French comprehension 1					
187	67f4c95991482659f19d39cac80e9f11	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q4_F2Final12_pool11_q4_input1 UpdateComboBox	0.6	0.0	0.4	60.0	0.0	40.0	0.048	0.062	0.038	5	5	French Greetings	French comprehension 1				
188	848f5d3bfe8268c93b0d0fa90c5c588a	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q5_F2Final12_pool11_q5_input1 UpdateComboBox	1.0	0.0	0.0	100.0	0.0	0.0	0.102		0.102	3	3	French comprehension 1					
189	0a47202b31d2ac63223e2b928ee7a863	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q6_F2Final12_pool11_q6_input1 UpdateComboBox	0.4	0.0	0.6	40.0	0.0	60.0	0.044	0.06	0.028	5	5	polite behavior	French comprehension 1				
190	6c90e3de1af6ea763e0b4882c6a23883	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool11_q7_F2Final12_pool11_q7_input1 UpdateComboBox	0.3333	0.0	0.6667	33.3333	0.0	66.6667	0.057	0.068	0.046	3	3	French comprehension 1					
191	d294d97dc253fb7a3f9b7fb30bc1bcd3	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q8_F2Final12_pool11_q8_input1 UpdateComboBox	1.0	0.0	0.0	100.0	0.0	0.0	0.019		0.019	2	2	Contextual Clues	French language comprehension 1	French comprehension 1			
192	9a9e21f57b7642a00775fa3c8ef34823	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool11_q9_F2Final12_pool11_q9_input1 UpdateComboBox	0.25	0.0	0.75	25.0	0.0	75.0	0.038	0.042	0.029	4	4	imperative mood	Answer Matching	French comprehension 1	French age expressions		
193	24d80b5e7b5b98dcfc67493953f0b474	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q10_F2Final12_pool12a_q10_input1 UpdateComboBox	1.0	0.0	0.0	100.0	0.0	0.0	0.03		0.03	3	3	French comprehension 1	French age expressions				
194	476fb7ecc2988072c4c5ed61523c7f19	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q11_F2Final12_pool12a_q11_input1 UpdateComboBox	1.0	0.0	0.0	100.0	0.0	0.0	0.025		0.025	1	1	French language comprehension 1	French comprehension 1	Second person singular			
195	928ff9304832664f59035eed54e75962	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q12_F2Final12_pool12a_q12_input1 UpdateComboBox	0.5	0.0	0.5	50.0	0.0	50.0	0.028	0.029	0.026	2	2	French vocabulary 1	French comprehension 1				
196	b573bbe8724ad960c64206935e98b6f9	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q13_F2Final12_pool12a_q13_input1 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	0.148	0.148		1	1	French language comprehension 1	French comprehension 1				
197	bb4bc306024f60e5cd7b09a5e2b1508e	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q14_F2Final12_pool12a_q14_input1 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	0.054	0.054		3	3	French-to-English Translation	French comprehension 1	Second person singular			
198	544478c5b684c426c6dcc99f1060ba80	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q15_F2Final12_pool12a_q15_input1 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0				1	1	French Greetings	French comprehension 1	Second person singular			
199	697646519410edc627e0ba5ba82b1b90	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12a_q16_F2Final12_pool12a_q16_input1 UpdateComboBox	0.8	0.0	0.2	80.0	0.0	20.0	0.049	0.103	0.031	5	5	French comprehension 1					
200	378e760b6e1dadc463f56cf156bd4081	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q17_F2Final12_pool12a_q17_input1 UpdateComboBox	1.0	0.0	0.0	100.0	0.0	0.0	0.021		0.021	1	1	French comprehension 1	Second person singular				
201	4b07cd072feb1e56cec9134066b4117b	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12a_q18_F2Final12_pool12a_q18_input1 UpdateComboBox	0.3333	0.0	0.6667	33.3333	0.0	66.6667	0.042	0.044	0.038	6	6	French vocabulary 2	French comprehension 1	Second person singular			
202	93d49e6b7070ee2be89ffab973b1c929	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q1_F2Final12_pool12a_q1_input1 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	0.09	0.09		1	1	French comprehension 1					
203	5af6c3bb7552e1908f5d751c04a2f425	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12a_q2_F2Final12_pool12a_q2_input1 UpdateComboBox	0.25	0.0	0.75	25.0	0.0	75.0	0.054	0.058	0.046	4	4	French Greetings	French comprehension 1	Second person singular			
204	1a71b61255fab723cc1e0642a32965ef	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q3_F2Final12_pool12a_q3_input1 UpdateComboBox	0.8	0.0	0.2	80.0	0.0	20.0	0.067	0.114	0.051	5	5	French comprehension 1					
205	fa6aa33cbe731a700bda520aaf927ff3	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q4_F2Final12_pool12a_q4_input1 UpdateComboBox	0.6667	0.0	0.3333	66.6667	0.0	33.3333	0.097	0.03	0.131	3	3	French comprehension 1					
206	036f4e7266b3522c664e71f5cb350fa7	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q5_F2Final12_pool12a_q5_input1 UpdateComboBox	0.6667	0.0	0.3333	66.6667	0.0	33.3333	0.052	0.021	0.062	6	6	French comprehension 1					
207	035d0a4b8f6dfa44cb167e27bcdfb4e2	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q6_F2Final12_pool12a_q6_input1 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	0.046	0.046		2	2	French language comprehension 1	French comprehension 1				
208	2df384f0be26ecaf163631605bf5ffff	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q7_F2Final12_pool12a_q7_input1 UpdateComboBox	0.5714	0.0	0.4286	57.1429	0.0	42.8571	0.042	0.026	0.05	7	7	French Greetings	French language comprehension 1	French comprehension 1	French age expressions		
209	6a802578398b366f070713003e29a69f	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q8_F2Final12_pool12a_q8_input1 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	0.048	0.048		2	2	French language comprehension 1	French comprehension 1	French age expressions			
210	0b6b815b3035ebb75630db0fc0d528bb	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12a_q9_F2Final12_pool12a_q9_input1 UpdateComboBox	0.5	0.0	0.5	50.0	0.0	50.0	0.032	0.032		4	4	subject-verb agreement	French comprehension 1	French age expressions			
211	51edc607d3c6d19ecb81d143767cab26	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12b_q10_F2Final12_pool12b_q10_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.05		0.05	12	12	Contextual Clues	Second person singular				
212	33a1ddaf7414d2b9a03002f9bf6ff737	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12b_q11_F2Final12_pool12b_q11_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.059		0.059	12	12	Contextual Clues	Second person singular	French sentence structure			
213	8af2a11c605e195fd296567609fb455f	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12b_q12_F2Final12_pool12b_q12_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.041		0.041	10	10	Contextual Clues	Multiple choice selection 5	Second person singular			
214	d19a6837b4b4fe5c3c4e4b7e5e691cea	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12b_q13_F2Final12_pool12b_q13_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.064		0.064	11	11	Multiple choice selection 5	Second person singular	French sentence structure			
215	cbb2d80ddaf08cfc846afd43cbb3c1b9	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12b_q14_F2Final12_pool12b_q14_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.052		0.052	8	8	Contextual Clues	Second person singular	French sentence structure			
216	20805541af5fcaeb72beef1f466b64b4	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12b_q15_F2Final12_pool12b_q15_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.052		0.052	8	8	Answer Matching	Multiple choice selection 5	Second person singular			
217	acfe9d6666edbe1b12c2724d1c36d150	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12b_q1_F2Final12_pool12b_q1_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.051		0.051	9	9	Answer Matching	Multiple choice selection 5	Second person singular			
218	052d3206618f01d1d0f49947ccac7c65	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12b_q2_F2Final12_pool12b_q2_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.041		0.041	10	10	Answer Matching	Multiple choice selection 5	Second person singular			
219	bcd9bda2bf26914bf66fadebbebefd52	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12b_q3_F2Final12_pool12b_q3_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.052		0.052	14	14	Contextual Clues	Multiple choice selection 5	Second person singular			
220	e98ed18858c1080a61a8c05cb90e5900	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12b_q4_F2Final12_pool12b_q4_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.051		0.051	11	11	polite behavior	French language comprehension 1	Second person singular	French sentence structure		
221	75eefa62a858d0cb08cc4d5b5c900fc8	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12b_q5_F2Final12_pool12b_q5_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.065		0.065	8	8	Contextual Clues	Second person singular				
222	eeb5ae2913abb0e82c5fa3691b7d11d7	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12b_q6_F2Final12_pool12b_q6_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.044		0.044	10	10	Present tense conjugation 1	polite behavior	French language comprehension 1	Multiple choice selection 5		
223	f8cf7328f66c41b3e99c12347fb190f5	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12b_q7_F2Final12_pool12b_q7_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.044		0.044	10	10	French Greetings	polite behavior	French language comprehension 1	French sentence structure		
224	8f4bf325287d3fcb516ae39c4b52220d	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool12b_q8_F2Final12_pool12b_q8_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.055		0.055	12	12	French prepositions	Second person singular	French sentence structure			
225	05e6266aa70abedde1f8a38c61de3a0a	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	1.0	F2Final12_pool12b_q9_F2Final12_pool12b_q9_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	0.052		0.052	7	7	Multiple choice selection 5	Answer Matching	French language comprehension 1			
226	78dfa224c10becec4205ccbc21f37266	(sequence) French Online 2, (module) Final for leçons 1 - 12	F2final12	3.0	F2Final12_pool15_q10_F2Final12_pool15_q10_input1 UpdateTextField	0.8889	0.0	0.1111	88.8889	0.0	11.1111	0.058		0.058	9	9	French past tense	Second person singular	French age expressions			
